market_uuid,trading_day,n_traders,avg_age,share_female,share_finance_course,share_trading_experience,share_high_education,avg_fin_quiz,sd_fin_quiz,avg_self_assessment,avg_overconfidence,sd_overconfidence,avg_cq_attempts,avg_wealth,sd_wealth,gini,avg_forecast,sd_forecast,share_feedback,share_speculator,share_fundamental,share_other,share_market_maker,repetition,treatment,gamified,hedonic,price_notifications,vol_feedback,vol_fundamental,vol_market_maker,vol_other,vol_speculator,share_vol_market_maker,share_vol_fundamental,share_vol_feedback,share_vol_speculator,share_vol_other,n_trades_market,avg_trade_price,avg_mispricing,avg_abs_mispricing,closing_price,opening_price,max_price,min_price,fundamental_value,price_L1,price_L2,price_next,return,abs_mispricing_ratio,rad,ret_next,fundamental_gap,surge,crash,normalized_mispricing,bubble_period,bubble_start,quoted_spread,rel_quoted_spread,depth_best,pct_two_sided,rv_mid,n_improving_adds,share_improving_adds,volume_shares,eff_spread,rel_eff_spread,realized_spread,rel_realized_spread,price_impact,rel_price_impact,signed_volume,order_flow_imbalance,abs_order_flow_imbalance,n_limit_orders,n_cancels,n_marketable_orders,share_limit_orders,time_to_next_order_s,time_to_same_side_order_s,spread_recovery_s,cancel_to_order,avg_directionality,churn,cum_surge,cum_crash,cum_bubble_period,session_id,group_label
17f3bde5-9e00-47d0-8909-b138b266b325,1,6,29.166666666666668,0.16666666666666666,0.3333333333333333,0.0,1.0,0.7222222222222222,0.16386534670836256,4.833333333333333,-0.23888888888888893,0.3468375647133631,2.3333333333333335,5000.0,16.40731544159504,0.0015222222222222221,,,0.16666666666666666,0.25,0.25,0.3333333333333333,0.0,1,ng,0,0,0,2.0,1.0,0.0,0.0,1.0,0.0,0.25,0.5,0.25,0.0,2.0,105.5,-14.5,14.5,112.0,99.0,112.0,99.0,120,,,112.0,,0.12083333333333333,0.2265625,0.0,-0.125,0,0,-0.12083333333333333,0,0,10.693600530677767,0.11301631707403138,3.216679666475517,0.9606558813903108,0.3549156974913023,3.0,0.25,2.0,22.0,0.21782178217821782,8.0,0.25742574257425743,-4.0,-0.039603960396039604,2.0,1.0,1.0,12.0,5.0,2.0,0.8571428571428571,1.5373575000000002,10.018414,1.907407,0.4166666666666667,1.0,0.0,0,0,0,20260512,20260512/ng1
a5f35780-eeec-48f3-bd11-2a02633bc450,1,6,24.333333333333332,0.5,0.3333333333333333,0.3333333333333333,0.8333333333333334,0.7777777777777778,0.21516574145596762,4.0,-0.37777777777777777,0.41668888829632794,1.5,5000.0,21.50348808914498,0.001888888888888889,,,0.08333333333333333,0.4166666666666667,0.5,0.0,0.16666666666666666,1,ghp,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,1.0,86.0,-34.0,34.0,86.0,86.0,86.0,86.0,120,,,84.99,,0.2833333333333333,0.53125,-0.011813693742972475,-0.53125,0,0,-0.2833333333333333,0,0,13.083422514250666,0.1468525185495074,2.0,0.3979312043330686,0.2716980826921675,4.0,0.5714285714285714,1.0,14.0,0.15053763440860216,10.0,0.10752688172043011,4.0,0.043010752688172046,-1.0,-1.0,1.0,7.0,6.0,1.0,0.875,,,55.16049,0.8571428571428571,1.0,0.0,0,0,0,20260512,20260512/ghp1
17f3bde5-9e00-47d0-8909-b138b266b325,2,6,29.166666666666668,0.16666666666666666,0.3333333333333333,0.0,1.0,0.7222222222222222,0.16386534670836256,4.833333333333333,-0.23888888888888893,0.3468375647133631,2.3333333333333335,5000.0,16.40731544159504,0.0015222222222222221,,,0.16666666666666666,0.25,0.25,0.3333333333333333,0.0,1,ng,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,,,112.0,,,,112,112.0,,95.0,0.0,,,-0.1646219796945534,0.0,0,0,,0,0,2.7476342566056235,0.028947373079422575,3.1557263104085203,1.0,0.37823352656514064,3.0,0.2,0.0,,,,,,,,,,15.0,9.0,0.0,1.0,,,,0.6,,,0,0,0,20260512,20260512/ng1
a5f35780-eeec-48f3-bd11-2a02633bc450,2,6,24.333333333333332,0.5,0.3333333333333333,0.3333333333333333,0.8333333333333334,0.7777777777777778,0.21516574145596762,4.0,-0.37777777777777777,0.41668888829632794,1.5,5000.0,31.329411740407785,0.0027560000000000097,,,0.08333333333333333,0.4166666666666667,0.5,0.0,0.16666666666666666,1,ghp,1,1,1,1.0,1.0,2.0,0.0,2.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,3.0,87.66000000000001,-24.340000000000003,24.340000000000003,84.99,89.99,89.99,84.99,112,86.0,,72.0,-0.011744186046511729,0.2173214285714286,0.38031250000000005,-0.16586748349447955,-0.4220312500000001,0,0,-0.21732142857142847,0,0,5.8247586572942955,0.07203516238948375,2.0,1.0,0.23531549791567657,2.0,0.3333333333333333,3.0,4.336666666666663,0.04969949213589194,3.3400000000000034,0.03822049615659382,0.9966666666666603,0.011478995979298126,1.0,0.3333333333333333,0.3333333333333333,6.0,3.0,3.0,0.6666666666666666,2.383871,2.383871,43.928357,0.5,0.8,0.19999999999999996,0,0,0,20260512,20260512/ghp1
17f3bde5-9e00-47d0-8909-b138b266b325,3,6,29.166666666666668,0.16666666666666666,0.3333333333333333,0.0,1.0,0.7222222222222222,0.16386534670836256,4.833333333333333,-0.23888888888888893,0.3468375647133631,2.3333333333333335,5180.0,101.16916526293959,0.010017160017160017,0.0,36.742346141747674,0.16666666666666666,0.25,0.25,0.3333333333333333,0.0,1,ng,0,0,0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,3.0,96.0,-8.0,8.0,95.0,100.0,100.0,93.0,104,112.0,112.0,90.5,-0.1517857142857143,0.07692307692307693,0.125,-0.04852704089466009,-0.140625,0,0,-0.07692307692307693,0,0,4.710189142736707,0.0497865436406357,3.443365452911204,1.0,0.024446902023503112,4.0,0.3333333333333333,3.0,5.333333333333333,0.05596854457806912,5.333333333333333,0.05591769272197151,0.0,5.085185609760822e-05,1.0,0.3333333333333333,0.3333333333333333,12.0,5.0,3.0,0.8,5.992565,5.992565,5.992565,0.4166666666666667,1.0,0.0,0,0,0,20260512,20260512/ng1
a5f35780-eeec-48f3-bd11-2a02633bc450,3,6,24.333333333333332,0.5,0.3333333333333333,0.3333333333333333,0.8333333333333334,0.7777777777777778,0.21516574145596762,4.0,-0.37777777777777777,0.41668888829632794,1.5,5180.0,81.63423350531322,0.007561776061776076,0.0,0.0,0.08333333333333333,0.4166666666666667,0.5,0.0,0.16666666666666666,1,ghp,1,1,1,2.0,7.0,2.0,0.0,1.0,0.16666666666666666,0.5833333333333334,0.16666666666666666,0.08333333333333333,0.0,6.0,84.665,-19.335,19.335,72.0,88.0,89.0,72.0,104,84.99,86.0,67.0,-0.1528415107659724,0.18591346153846156,0.302109375,-0.07197349962508959,-0.5,0,0,-0.18591346153846147,0,0,10.646295171171511,0.13312601398278848,2.0199442046126674,0.8863401775531053,0.10112985851611729,3.0,0.23076923076923078,6.0,3.8266666666666773,0.04658942349716246,-1.0049999999999908,-0.007753415135401652,4.831666666666668,0.05434283863256411,-6.0,-1.0,1.0,13.0,7.0,6.0,0.6842105263157895,0.9090050000000001,1.6162649999999998,1.6162649999999998,0.5384615384615384,0.6,0.4,0,0,0,20260512,20260512/ghp1
17f3bde5-9e00-47d0-8909-b138b266b325,4,6,29.166666666666668,0.16666666666666666,0.3333333333333333,0.0,1.0,0.7222222222222222,0.16386534670836256,4.833333333333333,-0.23888888888888893,0.3468375647133631,2.3333333333333335,5360.0,193.1349269293361,0.018407960199004977,,,0.16666666666666666,0.25,0.25,0.3333333333333333,0.0,1,ng,0,0,0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.5,0.5,2.0,90.75,-5.25,5.25,90.5,91.0,91.0,90.5,96,95.0,112.0,88.5,-0.047368421052631615,0.0546875,0.08203125,-0.022347298691997253,-0.0859375,0,0,-0.0546875,0,0,0.6456662796403522,0.007110990508499623,2.229245181346399,1.0,0.39189126017559495,3.0,0.23076923076923078,2.0,1.25,0.013624386154030423,1.0,0.010906994849682597,0.25,0.002717391304347826,-2.0,-1.0,1.0,13.0,9.0,2.0,0.8666666666666667,2.437876,2.437876,7.738834,0.6923076923076923,1.0,0.0,0,0,0,20260512,20260512/ng1
a5f35780-eeec-48f3-bd11-2a02633bc450,4,6,24.333333333333332,0.5,0.3333333333333333,0.3333333333333333,0.8333333333333334,0.7777777777777778,0.21516574145596762,4.0,-0.37777777777777777,0.41668888829632794,1.5,5360.0,153.022037889972,0.013754145936981758,,,0.08333333333333333,0.4166666666666667,0.5,0.0,0.16666666666666666,1,ghp,1,1,1,1.0,3.0,2.0,0.0,2.0,0.25,0.375,0.125,0.25,0.0,4.0,72.75,-23.25,23.25,67.0,79.0,79.0,67.0,96,72.0,84.99,70.5,-0.06944444444444442,0.2421875,0.36328125,0.050920090427257314,-0.453125,0,0,-0.2421875,0,0,7.795274027898457,0.10823870695644403,2.0555174442970263,1.0,0.2138146781805569,11.0,0.7333333333333333,4.0,6.625,0.09098310156662559,1.875,0.021413640707118972,4.75,0.06956946085950663,2.0,0.5,0.5,15.0,9.0,4.0,0.7894736842105263,2.5823665,5.262414,14.589214000000002,0.6,1.0,0.0,0,0,0,20260512,20260512/ghp1
17f3bde5-9e00-47d0-8909-b138b266b325,5,6,29.166666666666668,0.16666666666666666,0.3333333333333333,0.0,1.0,0.7222222222222222,0.16386534670836256,4.833333333333333,-0.23888888888888893,0.3468375647133631,2.3333333333333335,5300.0,166.62172727468652,0.016069182389937108,,,0.16666666666666666,0.25,0.25,0.3333333333333333,0.0,1,ng,0,0,0,2.0,2.0,0.0,3.0,3.0,0.0,0.2,0.2,0.3,0.3,5.0,89.6,1.6,1.6,88.5,90.5,90.5,88.5,88,90.5,95.0,70.0,-0.02209944751381221,0.018181818181818184,0.025,-0.23450730996452407,0.0078125,0,0,0.01818181818181812,0,0,4.355741078152913,0.05144606129139311,2.593907429339499,1.0,0.263176678244464,4.0,0.5,5.0,0.8,0.008913976265973613,-0.7,-0.007725297944090069,1.5,0.01663927421006368,-5.0,-1.0,1.0,8.0,5.0,5.0,0.6153846153846154,1.280342,14.746469,0.8282955000000001,0.625,1.0,0.0,0,0,0,20260512,20260512/ng1
a5f35780-eeec-48f3-bd11-2a02633bc450,5,6,24.333333333333332,0.5,0.3333333333333333,0.3333333333333333,0.8333333333333334,0.7777777777777778,0.21516574145596762,4.0,-0.37777777777777777,0.41668888829632794,1.5,5300.0,151.96554241011356,0.014213731656184484,,,0.08333333333333333,0.4166666666666667,0.5,0.0,0.16666666666666666,1,ghp,1,1,1,2.0,6.0,0.0,0.0,2.0,0.0,0.6,0.2,0.2,0.0,5.0,69.0,-19.0,19.0,70.5,68.0,70.5,67.5,88,67.0,72.0,64.0,0.052238805970149294,0.2159090909090909,0.296875,-0.09672962645855154,-0.2734375,0,0,-0.2159090909090909,0,0,2.902330674820444,0.042266533613874585,2.1361757917804964,1.0,0.0699695925677119,7.0,0.5833333333333334,5.0,4.1,0.05943746858267229,2.25,0.032910011273182625,1.85,0.026527457309489653,1.0,0.2,0.2,12.0,7.0,5.0,0.7058823529411765,4.157345,9.789824,8.694067,0.5833333333333334,1.0,0.0,0,0,0,20260512,20260512/ghp1
