session_code,participant_code,market_uuid,trader_uuid,gamified,treatment,trading_day,payoff,initial_cash,initial_shares,dividend_per_share,forecast,forecast_confidence,current_cash,num_shares,trade_payoff,fin_quiz_score,self_assessment,overconfidence,cq_attempt_count,gender_female,age,finance_course,trading_experience,high_education,hedonic,price_notifications,repetition,n_buys,n_sells,net_position,n_limit_orders,n_cancels,directionality,churn,n_trades_market,avg_trade_price,avg_mispricing,avg_abs_mispricing,closing_price,opening_price,max_price,min_price,fundamental_value,price_L1,price_L2,price_next,return,abs_mispricing_ratio,rad,ret_next,fundamental_gap,surge,crash,normalized_mispricing,bubble_period,bubble_start,shares,cash,wealth_day,rel_wealth,next_avg_price,forecast_err_price,forecast_err_fund,forecast_bias_fund,gini,feedback_flag,speculator_flag,fundamental_flag,other_flag,market_maker_flag,trader_type,gross,session_id,group_label
3vx0787i,6hirpk72,0a71a83d-0063-43c4-a639-2831a4759545,72aa3dfe-fedf-4c79-9714-93eeac24dccc,1,ghp,11,4506.0,2600.0,20.0,8.0,,,4143.51,41.0,4406.0,0.5,4,-0.09999999999999998,1,1,20,0,1,1,1,1,1,0.0,1.0,-1.0,8.0,0.0,1.0,0.0,1.0,36.0,-4.0,4.0,36.0,36.0,36.0,36.0,40,45.0,60.0,20.0,-0.19999999999999996,0.1,0.0625,-0.5877866649021191,-0.0625,0,0,-0.1,0,0,33.0,4255.51,5311.51,-168.48999999999978,26.75,,,,0.0184346107055961,0.0,0.0,0.0,1.0,0.0,other,1.0,20260914,20260914/ghp2
3vx0787i,6hirpk72,0a71a83d-0063-43c4-a639-2831a4759545,72aa3dfe-fedf-4c79-9714-93eeac24dccc,1,ghp,12,4506.0,2600.0,20.0,8.0,23.0,3.0,4471.51,37.0,4406.0,0.5,4,-0.09999999999999998,1,1,20,0,1,1,1,1,1,0.0,0.0,0.0,4.0,0.0,,,4.0,26.75,-5.25,6.75,20.0,35.0,35.0,20.0,32,36.0,45.0,11.0,-0.4444444444444444,0.2109375,0.10546875,-0.5978370007556202,-0.1875,0,0,-0.1640625,0,0,33.0,4519.51,5311.51,-168.48999999999978,14.571428571428571,0.13169642857142858,0.015625,-0.015625,0.01777787915652879,0.0,0.0,0.0,1.0,0.0,other,0.0,20260914,20260914/ghp2
3vx0787i,6hirpk72,0a71a83d-0063-43c4-a639-2831a4759545,72aa3dfe-fedf-4c79-9714-93eeac24dccc,1,ghp,13,4506.0,2600.0,20.0,8.0,,,4767.51,34.0,4406.0,0.5,4,-0.09999999999999998,1,1,20,0,1,1,1,1,1,0.0,0.0,0.0,1.0,0.0,,,7.0,14.571428571428571,-9.428571428571429,9.428571428571429,11.0,20.0,20.0,10.0,24,20.0,36.0,8.0,-0.44999999999999996,0.39285714285714285,0.14732142857142858,-0.3184537311185349,-0.203125,0,0,-0.39285714285714285,0,0,33.0,4783.51,5311.51,-168.48999999999978,7.0042857142857144,,,,0.015798763179237625,0.0,0.0,0.0,1.0,0.0,other,0.0,20260914,20260914/ghp2
3vx0787i,6hirpk72,0a71a83d-0063-43c4-a639-2831a4759545,72aa3dfe-fedf-4c79-9714-93eeac24dccc,1,ghp,14,4506.0,2600.0,20.0,8.0,,,5039.51,38.0,4406.0,0.5,4,-0.09999999999999998,1,1,20,0,1,1,1,1,1,0.0,0.0,0.0,5.0,0.0,,,7.0,7.0042857142857144,-8.995714285714286,8.995714285714286,8.0,8.01,8.01,5.0,16,11.0,20.0,2.0,-0.2727272727272727,0.5622321428571428,0.1405580357142857,-1.3862943611198904,-0.125,0,0,-0.5622321428571428,0,0,33.0,5047.51,5311.51,-168.48999999999978,3.1844444444444444,,,,0.014605028386050269,0.0,0.0,0.0,1.0,0.0,other,0.0,20260914,20260914/ghp2
3vx0787i,6hirpk72,0a71a83d-0063-43c4-a639-2831a4759545,72aa3dfe-fedf-4c79-9714-93eeac24dccc,1,ghp,15,4506.0,2600.0,20.0,4.0,,,5353.280000000001,33.0,4406.0,0.5,4,-0.09999999999999998,1,1,20,0,1,1,1,1,1,0.0,2.0,-2.0,3.0,0.0,1.0,0.0,18.0,3.1844444444444444,-4.815555555555556,4.815555555555556,2.0,5.01,5.01,1.01,8,8.0,11.0,,-0.75,0.6019444444444445,0.07524305555555556,,-0.09375,0,0,-0.6019444444444444,0,0,31.0,5181.28,5181.28,-238.72000000000025,,,,,0.018952644526445264,0.0,0.0,0.0,1.0,0.0,other,2.0,20260914,20260914/ghp2
3vx0787i,h2tw4ih8,0a71a83d-0063-43c4-a639-2831a4759545,8d7165b4-c20f-4da8-bde4-047e36d7732d,1,ghp,1,4962.0,3800.0,10.0,8.0,,,3800.0,10.0,4832.0,0.4166666666666667,3,-0.1166666666666667,1,0,21,1,1,1,1,1,1,0.0,0.0,0.0,1.0,1.0,,,0.0,,,,,,,,120,,,100.0,,,,,,0,0,,0,0,10.0,3880.0,5000.0,0.0,38.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,fundamental,0.0,20260914,20260914/ghp2
3vx0787i,h2tw4ih8,0a71a83d-0063-43c4-a639-2831a4759545,8d7165b4-c20f-4da8-bde4-047e36d7732d,1,ghp,2,4962.0,3800.0,10.0,8.0,,,3880.0,10.0,4832.0,0.4166666666666667,3,-0.1166666666666667,1,0,21,1,1,1,1,1,1,0.0,0.0,0.0,1.0,1.0,,,3.0,38.0,-74.0,74.0,100.0,7.0,100.0,7.0,112,,,101.5,,0.6607142857142857,1.15625,0.014888612493749953,-0.1875,0,0,-0.6607142857142857,0,0,10.0,3960.0,5000.0,0.0,101.5,,,,0.011033333333333332,0.0,0.0,1.0,0.0,0.0,fundamental,0.0,20260914,20260914/ghp2
3vx0787i,h2tw4ih8,0a71a83d-0063-43c4-a639-2831a4759545,8d7165b4-c20f-4da8-bde4-047e36d7732d,1,ghp,3,4962.0,3800.0,10.0,20.0,96.0,3.0,3960.0,11.0,4832.0,0.4166666666666667,3,-0.1166666666666667,1,0,21,1,1,1,1,1,1,0.0,0.0,0.0,1.0,1.0,,,1.0,101.5,-2.5,2.5,101.5,101.5,101.5,101.5,104,100.0,,96.0,0.014999999999999902,0.02403846153846154,0.0390625,-0.05571060701400565,-0.0390625,0,0,-0.02403846153846154,0,0,10.0,4160.0,5120.0,-60.0,97.5,0.0234375,0.0,0.0,0.010923423423423423,0.0,0.0,1.0,0.0,0.0,fundamental,0.0,20260914,20260914/ghp2
3vx0787i,h2tw4ih8,0a71a83d-0063-43c4-a639-2831a4759545,8d7165b4-c20f-4da8-bde4-047e36d7732d,1,ghp,4,4962.0,3800.0,10.0,20.0,,,4180.0,10.0,4832.0,0.4166666666666667,3,-0.1166666666666667,1,0,21,1,1,1,1,1,1,0.0,0.0,0.0,2.0,2.0,,,2.0,97.5,1.5,1.5,96.0,99.0,99.0,96.0,96,101.5,100.0,88.0,-0.054187192118226646,0.015625,0.0234375,-0.08701137698962924,0.0,0,0,0.015625,0,0,10.0,4360.0,5240.0,-120.0,89.0,,,,0.014417495854063019,0.0,0.0,1.0,0.0,0.0,fundamental,0.0,20260914,20260914/ghp2
3vx0787i,h2tw4ih8,0a71a83d-0063-43c4-a639-2831a4759545,8d7165b4-c20f-4da8-bde4-047e36d7732d,1,ghp,5,4962.0,3800.0,10.0,4.0,,,4292.0,11.0,4832.0,0.4166666666666667,3,-0.1166666666666667,1,0,21,1,1,1,1,1,1,1.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,89.0,1.0,1.0,88.0,90.0,90.0,88.0,88,96.0,101.5,75.0,-0.08333333333333337,0.011363636363636364,0.015625,-0.15984870094189674,0.0,0,0,0.011363636363636364,0,0,11.0,4316.0,5196.0,-104.0,79.79333333333334,,,,0.013317610062893082,0.0,0.0,1.0,0.0,0.0,fundamental,1.0,20260914,20260914/ghp2
3vx0787i,h2tw4ih8,0a71a83d-0063-43c4-a639-2831a4759545,8d7165b4-c20f-4da8-bde4-047e36d7732d,1,ghp,6,4962.0,3800.0,10.0,20.0,73.0,4.0,4416.0,10.0,4832.0,0.4166666666666667,3,-0.1166666666666667,1,0,21,1,1,1,1,1,1,0.0,1.0,-1.0,1.0,1.0,1.0,0.0,3.0,79.79333333333334,-0.2066666666666682,3.126666666666665,75.0,80.0,84.38,75.0,80,88.0,96.0,75.0,-0.1477272727272727,0.03908333333333332,0.04885416666666664,0.0,-0.078125,0,0,-0.002583333333333293,0,0,10.0,4596.0,5316.0,-164.0,73.0,0.0,0.015625,0.015625,0.017285279805352802,0.0,0.0,1.0,0.0,0.0,fundamental,1.0,20260914,20260914/ghp2
3vx0787i,h2tw4ih8,0a71a83d-0063-43c4-a639-2831a4759545,8d7165b4-c20f-4da8-bde4-047e36d7732d,1,ghp,7,4962.0,3800.0,10.0,4.0,,,4689.0,9.0,4832.0,0.4166666666666667,3,-0.1166666666666667,1,0,21,1,1,1,1,1,1,0.0,1.0,-1.0,0.0,0.0,1.0,0.0,3.0,73.0,1.0,1.6666666666666667,75.0,73.0,75.0,71.0,72,75.0,88.0,67.0,0.0,0.02314814814814815,0.026041666666666668,-0.1127954941453444,0.046875,0,0,0.013888888888888888,0,0,9.0,4705.0,5281.0,-139.0,68.72166666666666,,,,0.016429889298892993,0.0,0.0,1.0,0.0,0.0,fundamental,1.0,20260914,20260914/ghp2
3vx0787i,h2tw4ih8,0a71a83d-0063-43c4-a639-2831a4759545,8d7165b4-c20f-4da8-bde4-047e36d7732d,1,ghp,8,4962.0,3800.0,10.0,20.0,,,4795.0,8.0,4832.0,0.4166666666666667,3,-0.1166666666666667,1,0,21,1,1,1,1,1,1,0.0,1.0,-1.0,0.0,0.0,1.0,0.0,6.0,68.72166666666666,4.721666666666667,4.721666666666667,67.0,70.0,74.33,65.0,64,75.0,75.0,60.0,-0.10666666666666669,0.07377604166666667,0.07377604166666667,-0.11034805716886531,0.046875,0,0,0.07377604166666663,0,0,8.0,4935.0,5383.0,-217.0,60.51777777777777,,,,0.01983482142857143,0.0,0.0,1.0,0.0,0.0,fundamental,1.0,20260914,20260914/ghp2
3vx0787i,h2tw4ih8,0a71a83d-0063-43c4-a639-2831a4759545,8d7165b4-c20f-4da8-bde4-047e36d7732d,1,ghp,9,4962.0,3800.0,10.0,0.0,48.0,3.0,5015.0,7.0,4832.0,0.4166666666666667,3,-0.1166666666666667,1,0,21,1,1,1,1,1,1,0.0,1.0,-1.0,3.0,3.0,1.0,0.0,9.0,60.51777777777777,4.517777777777777,4.851111111111111,60.0,60.0,67.16,55.0,56,67.0,75.0,45.0,-0.10447761194029848,0.08662698412698412,0.07579861111111111,-0.2876820724517808,0.0625,0,0,0.0806746031746031,0,0,7.0,4995.0,5331.0,-149.0,52.833333333333336,0.07552083333333337,0.0,0.0,0.017017639902676397,0.0,0.0,1.0,0.0,0.0,fundamental,1.0,20260914,20260914/ghp2
3vx0787i,h2tw4ih8,0a71a83d-0063-43c4-a639-2831a4759545,8d7165b4-c20f-4da8-bde4-047e36d7732d,1,ghp,10,4962.0,3800.0,10.0,8.0,,,4880.0,10.0,4832.0,0.4166666666666667,3,-0.1166666666666667,1,0,21,1,1,1,1,1,1,3.0,0.0,3.0,4.0,1.0,1.0,0.0,9.0,52.833333333333336,4.833333333333333,7.5,45.0,55.5,60.0,45.0,48,60.0,67.0,36.0,-0.25,0.15625,0.1171875,-0.2231435513142097,-0.046875,0,0,0.10069444444444449,0,0,10.0,4940.0,5340.0,-140.0,36.0,,,,0.018394059205190588,0.0,0.0,1.0,0.0,0.0,fundamental,3.0,20260914,20260914/ghp2
3vx0787i,h2tw4ih8,0a71a83d-0063-43c4-a639-2831a4759545,8d7165b4-c20f-4da8-bde4-047e36d7732d,1,ghp,11,4962.0,3800.0,10.0,8.0,,,4924.0,11.0,4832.0,0.4166666666666667,3,-0.1166666666666667,1,0,21,1,1,1,1,1,1,1.0,0.0,1.0,3.0,2.0,1.0,0.0,1.0,36.0,-4.0,4.0,36.0,36.0,36.0,36.0,40,45.0,60.0,20.0,-0.19999999999999996,0.1,0.0625,-0.5877866649021191,-0.0625,0,0,-0.1,0,0,11.0,4992.0,5344.0,-136.0,26.75,,,,0.0184346107055961,0.0,0.0,1.0,0.0,0.0,fundamental,1.0,20260914,20260914/ghp2
3vx0787i,h2tw4ih8,0a71a83d-0063-43c4-a639-2831a4759545,8d7165b4-c20f-4da8-bde4-047e36d7732d,1,ghp,12,4962.0,3800.0,10.0,8.0,20.0,4.0,5017.0,11.0,4832.0,0.4166666666666667,3,-0.1166666666666667,1,0,21,1,1,1,1,1,1,1.0,1.0,0.0,5.0,4.0,0.0,1.0,4.0,26.75,-5.25,6.75,20.0,35.0,35.0,20.0,32,36.0,45.0,11.0,-0.4444444444444444,0.2109375,0.10546875,-0.5978370007556202,-0.1875,0,0,-0.1640625,0,0,11.0,5085.0,5349.0,-131.0,14.571428571428571,0.08482142857142858,0.0625,-0.0625,0.01777787915652879,0.0,0.0,1.0,0.0,0.0,fundamental,2.0,20260914,20260914/ghp2
3vx0787i,h2tw4ih8,0a71a83d-0063-43c4-a639-2831a4759545,8d7165b4-c20f-4da8-bde4-047e36d7732d,1,ghp,13,4962.0,3800.0,10.0,8.0,,,5083.0,13.0,4832.0,0.4166666666666667,3,-0.1166666666666667,1,0,21,1,1,1,1,1,1,2.0,0.0,2.0,7.0,4.0,1.0,0.0,7.0,14.571428571428571,-9.428571428571429,9.428571428571429,11.0,20.0,20.0,10.0,24,20.0,36.0,8.0,-0.44999999999999996,0.39285714285714285,0.14732142857142858,-0.3184537311185349,-0.203125,0,0,-0.39285714285714285,0,0,13.0,5167.0,5375.0,-105.0,7.0042857142857144,,,,0.015798763179237625,0.0,0.0,1.0,0.0,0.0,fundamental,2.0,20260914,20260914/ghp2
3vx0787i,h2tw4ih8,0a71a83d-0063-43c4-a639-2831a4759545,8d7165b4-c20f-4da8-bde4-047e36d7732d,1,ghp,14,4962.0,3800.0,10.0,8.0,,,5176.0,15.0,4832.0,0.4166666666666667,3,-0.1166666666666667,1,0,21,1,1,1,1,1,1,2.0,0.0,2.0,1.0,0.0,1.0,0.0,7.0,7.0042857142857144,-8.995714285714286,8.995714285714286,8.0,8.01,8.01,5.0,16,11.0,20.0,2.0,-0.2727272727272727,0.5622321428571428,0.1405580357142857,-1.3862943611198904,-0.125,0,0,-0.5622321428571428,0,0,15.0,5276.0,5396.0,-84.0,3.1844444444444444,,,,0.014605028386050269,0.0,0.0,1.0,0.0,0.0,fundamental,2.0,20260914,20260914/ghp2
3vx0787i,h2tw4ih8,0a71a83d-0063-43c4-a639-2831a4759545,8d7165b4-c20f-4da8-bde4-047e36d7732d,1,ghp,15,4962.0,3800.0,10.0,4.0,,,5330.550000000001,3.0,4832.0,0.4166666666666667,3,-0.1166666666666667,1,0,21,1,1,1,1,1,1,0.0,13.0,-13.0,1.0,0.0,1.0,0.0,18.0,3.1844444444444444,-4.815555555555556,4.815555555555556,2.0,5.01,5.01,1.01,8,8.0,11.0,,-0.75,0.6019444444444445,0.07524305555555556,,-0.09375,0,0,-0.6019444444444444,0,0,2.0,5318.55,5318.55,-101.44999999999982,,,,,0.018952644526445264,0.0,0.0,1.0,0.0,0.0,fundamental,13.0,20260914,20260914/ghp2
3vx0787i,tozn1rz8,0a71a83d-0063-43c4-a639-2831a4759545,ad2e8bd9-b883-480b-826b-278d507f94fd,1,ghp,1,5510.0,3800.0,10.0,8.0,,,3800.0,10.0,5360.0,0.9166666666666666,5,-0.41666666666666663,1,0,18,0,0,1,1,1,1,0.0,0.0,0.0,3.0,3.0,,,0.0,,,,,,,,120,,,100.0,,,,,,0,0,,0,0,10.0,3880.0,5000.0,0.0,38.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,fundamental,0.0,20260914,20260914/ghp2
3vx0787i,tozn1rz8,0a71a83d-0063-43c4-a639-2831a4759545,ad2e8bd9-b883-480b-826b-278d507f94fd,1,ghp,2,5510.0,3800.0,10.0,8.0,,,3780.0,11.0,5360.0,0.9166666666666666,5,-0.41666666666666663,1,0,18,0,0,1,1,1,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,38.0,-74.0,74.0,100.0,7.0,100.0,7.0,112,,,101.5,,0.6607142857142857,1.15625,0.014888612493749953,-0.1875,0,0,-0.6607142857142857,0,0,11.0,3868.0,5012.0,12.0,101.5,,,,0.011033333333333332,0.0,0.0,1.0,0.0,0.0,fundamental,1.0,20260914,20260914/ghp2
3vx0787i,tozn1rz8,0a71a83d-0063-43c4-a639-2831a4759545,ad2e8bd9-b883-480b-826b-278d507f94fd,1,ghp,3,5510.0,3800.0,10.0,20.0,105.0,4.0,3766.5,12.0,5360.0,0.9166666666666666,5,-0.41666666666666663,1,0,18,0,0,1,1,1,1,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,101.5,-2.5,2.5,101.5,101.5,101.5,101.5,104,100.0,,96.0,0.014999999999999902,0.02403846153846154,0.0390625,-0.05571060701400565,-0.0390625,0,0,-0.02403846153846154,0,0,12.0,4006.5,5158.5,-21.5,97.5,0.1171875,0.140625,0.140625,0.010923423423423423,0.0,0.0,1.0,0.0,0.0,fundamental,1.0,20260914,20260914/ghp2
3vx0787i,tozn1rz8,0a71a83d-0063-43c4-a639-2831a4759545,ad2e8bd9-b883-480b-826b-278d507f94fd,1,ghp,4,5510.0,3800.0,10.0,20.0,,,4006.5,12.0,5360.0,0.9166666666666666,5,-0.41666666666666663,1,0,18,0,0,1,1,1,1,0.0,0.0,0.0,2.0,2.0,,,2.0,97.5,1.5,1.5,96.0,99.0,99.0,96.0,96,101.5,100.0,88.0,-0.054187192118226646,0.015625,0.0234375,-0.08701137698962924,0.0,0,0,0.015625,0,0,12.0,4246.5,5302.5,-57.5,89.0,,,,0.014417495854063019,0.0,0.0,1.0,0.0,0.0,fundamental,0.0,20260914,20260914/ghp2
3vx0787i,tozn1rz8,0a71a83d-0063-43c4-a639-2831a4759545,ad2e8bd9-b883-480b-826b-278d507f94fd,1,ghp,5,5510.0,3800.0,10.0,4.0,,,4156.5,13.0,5360.0,0.9166666666666666,5,-0.41666666666666663,1,0,18,0,0,1,1,1,1,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,89.0,1.0,1.0,88.0,90.0,90.0,88.0,88,96.0,101.5,75.0,-0.08333333333333337,0.011363636363636364,0.015625,-0.15984870094189674,0.0,0,0,0.011363636363636364,0,0,13.0,4208.5,5248.5,-51.5,79.79333333333334,,,,0.013317610062893082,0.0,0.0,1.0,0.0,0.0,fundamental,1.0,20260914,20260914/ghp2
3vx0787i,tozn1rz8,0a71a83d-0063-43c4-a639-2831a4759545,ad2e8bd9-b883-480b-826b-278d507f94fd,1,ghp,6,5510.0,3800.0,10.0,20.0,70.0,4.0,4208.5,13.0,5360.0,0.9166666666666666,5,-0.41666666666666663,1,0,18,0,0,1,1,1,1,0.0,0.0,0.0,4.0,3.0,,,3.0,79.79333333333334,-0.2066666666666682,3.126666666666665,75.0,80.0,84.38,75.0,80,88.0,96.0,75.0,-0.1477272727272727,0.03908333333333332,0.04885416666666664,0.0,-0.078125,0,0,-0.002583333333333293,0,0,13.0,4468.5,5404.5,-75.5,73.0,0.046875,0.03125,-0.03125,0.017285279805352802,0.0,0.0,1.0,0.0,0.0,fundamental,0.0,20260914,20260914/ghp2
3vx0787i,tozn1rz8,0a71a83d-0063-43c4-a639-2831a4759545,ad2e8bd9-b883-480b-826b-278d507f94fd,1,ghp,7,5510.0,3800.0,10.0,4.0,,,4395.5,14.0,5360.0,0.9166666666666666,5,-0.41666666666666663,1,0,18,0,0,1,1,1,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,73.0,1.0,1.6666666666666667,75.0,73.0,75.0,71.0,72,75.0,88.0,67.0,0.0,0.02314814814814815,0.026041666666666668,-0.1127954941453444,0.046875,0,0,0.013888888888888888,0,0,14.0,4451.5,5347.5,-72.5,68.72166666666666,,,,0.016429889298892993,0.0,0.0,1.0,0.0,0.0,fundamental,1.0,20260914,20260914/ghp2
