session_code,participant_code,market_uuid,trader_uuid,gamified,treatment,trading_day,payoff,initial_cash,initial_shares,dividend_per_share,forecast,forecast_confidence,current_cash,num_shares,trade_payoff,fin_quiz_score,self_assessment,overconfidence,cq_attempt_count,gender_female,age,finance_course,trading_experience,high_education,hedonic,price_notifications,repetition,n_buys,n_sells,net_position,n_limit_orders,n_cancels,directionality,churn,n_trades_market,avg_trade_price,avg_mispricing,avg_abs_mispricing,closing_price,opening_price,max_price,min_price,fundamental_value,price_L1,price_L2,price_next,return,abs_mispricing_ratio,rad,ret_next,fundamental_gap,surge,crash,normalized_mispricing,bubble_period,bubble_start,shares,cash,wealth_day,rel_wealth,next_avg_price,forecast_err_price,forecast_err_fund,forecast_bias_fund,gini,feedback_flag,speculator_flag,fundamental_flag,other_flag,market_maker_flag,trader_type,gross,session_id,group_label
qxgij9sh,vitm387c,1929c09c-602b-4617-8659-48b1a29c8097,79bc089c-0e42-4ffb-a089-d39727a7ad5e,0,ng,11,4427.0,2600.0,20.0,8.0,,,4092.79,32.0,4227.0,0.5,1,-0.4,3,0,22,0,0,1,0,0,1,3.0,0.0,3.0,0.0,0.0,1.0,0.0,33.0,129.9918181818182,89.99181818181819,89.99181818181819,129.99,130.0,130.01,129.98,40,130.0,129.89,129.98,-7.692307692297451e-05,2.249795454545455,1.4061221590909092,-7.693195372482364e-05,1.4060937500000001,0,0,2.249795454545455,0,0,32.0,4304.790000000001,5328.790000000001,-151.20999999999913,129.98555555555555,,,,0.06769211273317106,1.0,0.0,0.0,0.0,0.0,feedback,3.0,20260520_PM,20260520_PM/ng1
qxgij9sh,vitm387c,1929c09c-602b-4617-8659-48b1a29c8097,79bc089c-0e42-4ffb-a089-d39727a7ad5e,0,ng,12,4427.0,2600.0,20.0,8.0,131.0,2.0,4608.749999999999,30.0,4227.0,0.5,1,-0.4,3,0,22,0,0,1,0,0,1,0.0,2.0,-2.0,0.0,0.0,1.0,0.0,9.0,129.98555555555555,97.98555555555555,97.98555555555555,129.98,129.99,129.99,129.98,32,129.99,130.0,129.98,-7.692899453815016e-05,3.062048611111111,1.5310243055555555,0.0,1.5309374999999998,0,0,3.062048611111111,0,0,30.0,4804.75,5524.75,44.75,129.98,0.01593750000000016,1.671875,1.671875,0.0988951743714517,1.0,0.0,0.0,0.0,0.0,feedback,2.0,20260520_PM,20260520_PM/ng1
qxgij9sh,vitm387c,1929c09c-602b-4617-8659-48b1a29c8097,79bc089c-0e42-4ffb-a089-d39727a7ad5e,0,ng,13,4427.0,2600.0,20.0,8.0,,,4848.749999999999,30.0,4227.0,0.5,1,-0.4,3,0,22,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,,,6.0,129.98,105.97999999999998,105.97999999999998,129.98,129.98,129.98,129.98,24,129.98,129.99,130.01,0.0,4.415833333333333,1.6559374999999996,0.00023077810787430764,1.6559374999999998,0,0,4.415833333333333,0,0,30.0,5044.75,5524.75,44.75,130.1873033707865,,,,0.12253223844282236,1.0,0.0,0.0,0.0,0.0,feedback,0.0,20260520_PM,20260520_PM/ng1
qxgij9sh,vitm387c,1929c09c-602b-4617-8659-48b1a29c8097,79bc089c-0e42-4ffb-a089-d39727a7ad5e,0,ng,14,4427.0,2600.0,20.0,8.0,,,4436.899999999998,35.0,4227.0,0.5,1,-0.4,3,0,22,0,0,1,0,0,1,5.0,0.0,5.0,4.0,3.0,1.0,0.0,89.0,130.1873033707865,114.18730337078652,114.18730337078652,130.01,129.99,130.91,129.99,16,129.98,129.98,130.0,0.00023080473919057098,7.136706460674158,1.7841766151685394,-7.692011849513847e-05,1.7814062499999999,0,0,7.136706460674157,1,1,35.0,4672.900000000001,4952.900000000001,-527.0999999999995,130.00645161290322,,,,0.10658272506082729,1.0,0.0,0.0,0.0,0.0,feedback,5.0,20260520_PM,20260520_PM/ng1
qxgij9sh,vitm387c,1929c09c-602b-4617-8659-48b1a29c8097,79bc089c-0e42-4ffb-a089-d39727a7ad5e,0,ng,15,4427.0,2600.0,20.0,4.0,,,4066.859999999997,40.0,4227.0,0.5,1,-0.4,3,0,22,0,0,1,0,0,1,5.0,0.0,5.0,0.0,0.0,1.0,0.0,31.0,130.00645161290322,122.00645161290322,122.00645161290322,130.0,130.01,130.02,129.99,8,130.01,129.98,,-7.691716021840378e-05,15.250806451612902,1.9063508064516128,,1.90625,0,0,15.250806451612902,1,0,40.0,4182.860000000001,4182.860000000001,-1237.1399999999994,,,,,0.12596104961049612,1.0,0.0,0.0,0.0,0.0,feedback,5.0,20260520_PM,20260520_PM/ng1
qxgij9sh,6xvvhy1g,1929c09c-602b-4617-8659-48b1a29c8097,805afd8a-f298-447c-b524-fcfacc9b528f,0,ng,1,4941.0,2600.0,20.0,8.0,,,2720.0,21.0,4691.0,0.75,1,-0.65,2,0,22,0,1,1,0,0,1,0.0,1.0,-1.0,5.0,5.0,1.0,0.0,10.0,119.775,-0.225,4.775,126.0,120.0,130.0,95.0,120,,,129.82,,0.03979166666666667,0.074609375,0.029866968653844417,0.09375,0,0,-0.0018749999999999527,0,0,19.0,2872.0,5000.0,0.0,129.76052631578946,,,,0.002108333333333333,0.0,0.0,1.0,0.0,0.0,fundamental,1.0,20260520_PM,20260520_PM/ng1
qxgij9sh,6xvvhy1g,1929c09c-602b-4617-8659-48b1a29c8097,805afd8a-f298-447c-b524-fcfacc9b528f,0,ng,2,4941.0,2600.0,20.0,8.0,,,292.55999999999995,39.0,4691.0,0.75,1,-0.65,2,0,22,0,1,1,0,0,1,20.0,0.0,20.0,5.0,2.0,1.0,0.0,38.0,129.76052631578946,17.760526315789477,17.760526315789477,129.82,129.0,130.0,129.0,112,126.0,,129.9,0.0303174603174603,0.1585761278195489,0.2775082236842106,0.0006160480712313898,0.2784374999999999,0,0,0.15857612781954877,0,0,39.0,588.56,4644.5599999999995,-355.4400000000005,129.88944444444442,,,,0.019609999999999985,0.0,0.0,1.0,0.0,0.0,fundamental,20.0,20260520_PM,20260520_PM/ng1
qxgij9sh,6xvvhy1g,1929c09c-602b-4617-8659-48b1a29c8097,805afd8a-f298-447c-b524-fcfacc9b528f,0,ng,3,4941.0,2600.0,20.0,20.0,130.0,3.0,734.46,39.0,4691.0,0.75,1,-0.65,2,0,22,0,1,1,0,0,1,0.0,1.0,-1.0,14.0,14.0,1.0,0.0,18.0,129.88944444444442,25.889444444444436,25.889444444444436,129.9,129.89,129.92,129.87,104,129.82,126.0,129.92,0.0006162378678171709,0.24893696581196573,0.4045225694444443,0.00015395273681395594,0.4046875000000001,0,0,0.2489369658119656,0,0,38.0,1478.46,5126.46,-53.539999999999964,129.88725,0.0017617187500000853,0.53125,0.53125,0.00918425568425569,0.0,0.0,1.0,0.0,0.0,fundamental,1.0,20260520_PM,20260520_PM/ng1
qxgij9sh,6xvvhy1g,1929c09c-602b-4617-8659-48b1a29c8097,805afd8a-f298-447c-b524-fcfacc9b528f,0,ng,4,4941.0,2600.0,20.0,20.0,,,5930.5199999999995,4.0,4691.0,0.75,1,-0.65,2,0,22,0,1,1,0,0,1,0.0,34.0,-34.0,4.0,3.0,1.0,0.0,40.0,129.88725,33.88724999999999,33.88724999999999,129.92,129.89,129.92,129.81,96,129.9,129.82,129.9,0.0001539645881445395,0.3529921874999999,0.5294882812499998,-0.00015395273681395594,0.5299999999999998,0,0,0.35299218749999994,0,0,4.0,5974.519999999999,6326.519999999999,966.5199999999986,129.929,,,,0.04534836235489215,0.0,0.0,1.0,0.0,0.0,fundamental,34.0,20260520_PM,20260520_PM/ng1
qxgij9sh,6xvvhy1g,1929c09c-602b-4617-8659-48b1a29c8097,805afd8a-f298-447c-b524-fcfacc9b528f,0,ng,5,4941.0,2600.0,20.0,4.0,,,6530.159999999999,0.0,4691.0,0.75,1,-0.65,2,0,22,0,1,1,0,0,1,0.0,4.0,-4.0,1.0,1.0,1.0,0.0,20.0,129.929,41.928999999999995,41.928999999999995,129.9,129.93,130.0,129.9,88,129.92,129.9,129.97,-0.00015394088669939965,0.476465909090909,0.6551406249999999,0.0005387309169435639,0.6546875000000001,0,0,0.47646590909090913,0,0,0.0,6494.16,6494.16,1194.1599999999999,129.90516129032255,,,,0.051362893081760966,0.0,0.0,1.0,0.0,0.0,fundamental,4.0,20260520_PM,20260520_PM/ng1
