trading_session_uuid,trader_uuid,trader_type,event_name,element_type,element_id,element_label,client_ts,server_received_ts,payload_json,created_ts
569e552c-bdc3-4225-9eac-8a5a85e95d21,6d5d9acb-8d79-4edf-a68c-cfb2dc35b92a,HUMAN,shown,trend_alert,up-streak,up-streak,2026-09-10T23:30:44.765Z,2026-09-10T23:30:44.850919+00:00,"{""client_ts"": ""2026-09-10T23:30:44.765Z"", ""element_id"": ""up-streak"", ""element_label"": ""up-streak"", ""element_type"": ""trend_alert"", ""event_name"": ""shown"", ""message"": ""Price went up 3 times in the last 5 ticks!"", ""trader_id"": ""6d5d9acb-8d79-4edf-a68c-cfb2dc35b92a""}",1789083044.85853
569e552c-bdc3-4225-9eac-8a5a85e95d21,2b88ec82-bcbd-4576-b378-a1ecf086f829,HUMAN,shown,trend_alert,up-streak,up-streak,2026-09-10T23:30:44.751Z,2026-09-10T23:30:44.862196+00:00,"{""client_ts"": ""2026-09-10T23:30:44.751Z"", ""element_id"": ""up-streak"", ""element_label"": ""up-streak"", ""element_type"": ""trend_alert"", ""event_name"": ""shown"", ""message"": ""Price went up 3 times in the last 5 ticks!"", ""trader_id"": ""2b88ec82-bcbd-4576-b378-a1ecf086f829""}",1789083044.869986
569e552c-bdc3-4225-9eac-8a5a85e95d21,fec04cce-92fe-4669-b66c-470e2aca1e3d,HUMAN,shown,badge_unlock,silver,Silver,2026-09-10T23:31:39.625Z,2026-09-10T23:31:39.670769+00:00,"{""client_ts"": ""2026-09-10T23:31:39.625Z"", ""element_id"": ""silver"", ""element_label"": ""Silver"", ""element_type"": ""badge_unlock"", ""event_name"": ""shown"", ""total_trades_threshold"": 15, ""trader_id"": ""fec04cce-92fe-4669-b66c-470e2aca1e3d""}",1789083099.677215
569e552c-bdc3-4225-9eac-8a5a85e95d21,fec04cce-92fe-4669-b66c-470e2aca1e3d,HUMAN,shown,badge_modal,silver,Silver,2026-09-10T23:31:39.625Z,2026-09-10T23:31:39.681023+00:00,"{""client_ts"": ""2026-09-10T23:31:39.625Z"", ""element_id"": ""silver"", ""element_label"": ""Silver"", ""element_type"": ""badge_modal"", ""event_name"": ""shown"", ""message"": ""You belong on the trading floor!"", ""total_trades"": 15, ""trader_id"": ""fec04cce-92fe-4669-b66c-470e2aca1e3d""}",1789083099.687086
569e552c-bdc3-4225-9eac-8a5a85e95d21,fec04cce-92fe-4669-b66c-470e2aca1e3d,HUMAN,shown,badge_gif,silver,Silver,2026-09-10T23:31:39.625Z,2026-09-10T23:31:39.690688+00:00,"{""client_ts"": ""2026-09-10T23:31:39.625Z"", ""element_id"": ""silver"", ""element_label"": ""Silver"", ""element_type"": ""badge_gif"", ""event_name"": ""shown"", ""gif"": ""/static/trader_bridge_app/vue/assets/silver.gif"", ""trader_id"": ""fec04cce-92fe-4669-b66c-470e2aca1e3d""}",1789083099.696322
569e552c-bdc3-4225-9eac-8a5a85e95d21,2184bbcc-e8b9-4c8e-9d7b-c8bdee118476,HUMAN,shown,trend_alert,down-streak,down-streak,2026-09-10T23:31:43.700Z,2026-09-10T23:31:43.763338+00:00,"{""client_ts"": ""2026-09-10T23:31:43.700Z"", ""element_id"": ""down-streak"", ""element_label"": ""down-streak"", ""element_type"": ""trend_alert"", ""event_name"": ""shown"", ""message"": ""Price went down 3 times in the last 5 ticks!"", ""trader_id"": ""2184bbcc-e8b9-4c8e-9d7b-c8bdee118476""}",1789083103.770009
569e552c-bdc3-4225-9eac-8a5a85e95d21,dc44fbde-2ba0-4a45-8f54-1f35cac3dc6a,HUMAN,shown,trend_alert,down-streak,down-streak,2026-09-10T23:31:43.693Z,2026-09-10T23:31:43.774137+00:00,"{""client_ts"": ""2026-09-10T23:31:43.693Z"", ""element_id"": ""down-streak"", ""element_label"": ""down-streak"", ""element_type"": ""trend_alert"", ""event_name"": ""shown"", ""message"": ""Price went down 3 times in the last 5 ticks!"", ""trader_id"": ""dc44fbde-2ba0-4a45-8f54-1f35cac3dc6a""}",1789083103.780146
569e552c-bdc3-4225-9eac-8a5a85e95d21,6d5d9acb-8d79-4edf-a68c-cfb2dc35b92a,HUMAN,shown,trend_alert,down-streak,down-streak,2026-09-10T23:31:43.722Z,2026-09-10T23:31:43.784411+00:00,"{""client_ts"": ""2026-09-10T23:31:43.722Z"", ""element_id"": ""down-streak"", ""element_label"": ""down-streak"", ""element_type"": ""trend_alert"", ""event_name"": ""shown"", ""message"": ""Price went down 3 times in the last 5 ticks!"", ""trader_id"": ""6d5d9acb-8d79-4edf-a68c-cfb2dc35b92a""}",1789083103.790828
569e552c-bdc3-4225-9eac-8a5a85e95d21,0ede43b0-2226-437e-a4d6-d3fac6ea7df8,HUMAN,shown,trend_alert,down-streak,down-streak,2026-09-10T23:31:43.720Z,2026-09-10T23:31:43.794018+00:00,"{""client_ts"": ""2026-09-10T23:31:43.720Z"", ""element_id"": ""down-streak"", ""element_label"": ""down-streak"", ""element_type"": ""trend_alert"", ""event_name"": ""shown"", ""message"": ""Price went down 3 times in the last 5 ticks!"", ""trader_id"": ""0ede43b0-2226-437e-a4d6-d3fac6ea7df8""}",1789083103.800155
569e552c-bdc3-4225-9eac-8a5a85e95d21,fec04cce-92fe-4669-b66c-470e2aca1e3d,HUMAN,shown,trend_alert,down-streak,down-streak,2026-09-10T23:31:43.719Z,2026-09-10T23:31:43.803301+00:00,"{""client_ts"": ""2026-09-10T23:31:43.719Z"", ""element_id"": ""down-streak"", ""element_label"": ""down-streak"", ""element_type"": ""trend_alert"", ""event_name"": ""shown"", ""message"": ""Price went down 3 times in the last 5 ticks!"", ""trader_id"": ""fec04cce-92fe-4669-b66c-470e2aca1e3d""}",1789083103.809842
569e552c-bdc3-4225-9eac-8a5a85e95d21,2b88ec82-bcbd-4576-b378-a1ecf086f829,HUMAN,shown,trend_alert,down-streak,down-streak,2026-09-10T23:31:43.703Z,2026-09-10T23:31:43.813406+00:00,"{""client_ts"": ""2026-09-10T23:31:43.703Z"", ""element_id"": ""down-streak"", ""element_label"": ""down-streak"", ""element_type"": ""trend_alert"", ""event_name"": ""shown"", ""message"": ""Price went down 3 times in the last 5 ticks!"", ""trader_id"": ""2b88ec82-bcbd-4576-b378-a1ecf086f829""}",1789083103.819459
569e552c-bdc3-4225-9eac-8a5a85e95d21,2184bbcc-e8b9-4c8e-9d7b-c8bdee118476,HUMAN,shown,badge_unlock,bronze,Bronze,2026-09-10T23:31:49.753Z,2026-09-10T23:31:49.816428+00:00,"{""client_ts"": ""2026-09-10T23:31:49.753Z"", ""element_id"": ""bronze"", ""element_label"": ""Bronze"", ""element_type"": ""badge_unlock"", ""event_name"": ""shown"", ""total_trades_threshold"": 10, ""trader_id"": ""2184bbcc-e8b9-4c8e-9d7b-c8bdee118476""}",1789083109.823297
569e552c-bdc3-4225-9eac-8a5a85e95d21,2184bbcc-e8b9-4c8e-9d7b-c8bdee118476,HUMAN,shown,badge_modal,bronze,Bronze,2026-09-10T23:31:49.753Z,2026-09-10T23:31:49.828779+00:00,"{""client_ts"": ""2026-09-10T23:31:49.753Z"", ""element_id"": ""bronze"", ""element_label"": ""Bronze"", ""element_type"": ""badge_modal"", ""event_name"": ""shown"", ""message"": ""Level up! Doing well"", ""total_trades"": 10, ""trader_id"": ""2184bbcc-e8b9-4c8e-9d7b-c8bdee118476""}",1789083109.835437
569e552c-bdc3-4225-9eac-8a5a85e95d21,2184bbcc-e8b9-4c8e-9d7b-c8bdee118476,HUMAN,shown,badge_gif,bronze,Bronze,2026-09-10T23:31:49.753Z,2026-09-10T23:31:49.839183+00:00,"{""client_ts"": ""2026-09-10T23:31:49.753Z"", ""element_id"": ""bronze"", ""element_label"": ""Bronze"", ""element_type"": ""badge_gif"", ""event_name"": ""shown"", ""gif"": ""/static/trader_bridge_app/vue/assets/bronze.gif"", ""trader_id"": ""2184bbcc-e8b9-4c8e-9d7b-c8bdee118476""}",1789083109.845663
569e552c-bdc3-4225-9eac-8a5a85e95d21,2b88ec82-bcbd-4576-b378-a1ecf086f829,HUMAN,shown,badge_unlock,bronze,Bronze,2026-09-10T23:31:55.282Z,2026-09-10T23:31:55.345076+00:00,"{""client_ts"": ""2026-09-10T23:31:55.282Z"", ""element_id"": ""bronze"", ""element_label"": ""Bronze"", ""element_type"": ""badge_unlock"", ""event_name"": ""shown"", ""total_trades_threshold"": 10, ""trader_id"": ""2b88ec82-bcbd-4576-b378-a1ecf086f829""}",1789083115.351273
569e552c-bdc3-4225-9eac-8a5a85e95d21,2b88ec82-bcbd-4576-b378-a1ecf086f829,HUMAN,shown,badge_modal,bronze,Bronze,2026-09-10T23:31:55.282Z,2026-09-10T23:31:55.355036+00:00,"{""client_ts"": ""2026-09-10T23:31:55.282Z"", ""element_id"": ""bronze"", ""element_label"": ""Bronze"", ""element_type"": ""badge_modal"", ""event_name"": ""shown"", ""message"": ""Level up! Doing well"", ""total_trades"": 10, ""trader_id"": ""2b88ec82-bcbd-4576-b378-a1ecf086f829""}",1789083115.361113
569e552c-bdc3-4225-9eac-8a5a85e95d21,2b88ec82-bcbd-4576-b378-a1ecf086f829,HUMAN,shown,badge_gif,bronze,Bronze,2026-09-10T23:31:55.282Z,2026-09-10T23:31:55.364654+00:00,"{""client_ts"": ""2026-09-10T23:31:55.282Z"", ""element_id"": ""bronze"", ""element_label"": ""Bronze"", ""element_type"": ""badge_gif"", ""event_name"": ""shown"", ""gif"": ""/static/trader_bridge_app/vue/assets/bronze.gif"", ""trader_id"": ""2b88ec82-bcbd-4576-b378-a1ecf086f829""}",1789083115.370516
569e552c-bdc3-4225-9eac-8a5a85e95d21,6d5d9acb-8d79-4edf-a68c-cfb2dc35b92a,HUMAN,shown,badge_unlock,bronze,Bronze,2026-09-10T23:31:57.349Z,2026-09-10T23:31:57.438006+00:00,"{""client_ts"": ""2026-09-10T23:31:57.349Z"", ""element_id"": ""bronze"", ""element_label"": ""Bronze"", ""element_type"": ""badge_unlock"", ""event_name"": ""shown"", ""total_trades_threshold"": 10, ""trader_id"": ""6d5d9acb-8d79-4edf-a68c-cfb2dc35b92a""}",1789083117.445264
569e552c-bdc3-4225-9eac-8a5a85e95d21,6d5d9acb-8d79-4edf-a68c-cfb2dc35b92a,HUMAN,shown,badge_modal,bronze,Bronze,2026-09-10T23:31:57.349Z,2026-09-10T23:31:57.449443+00:00,"{""client_ts"": ""2026-09-10T23:31:57.349Z"", ""element_id"": ""bronze"", ""element_label"": ""Bronze"", ""element_type"": ""badge_modal"", ""event_name"": ""shown"", ""message"": ""Level up! Doing well"", ""total_trades"": 10, ""trader_id"": ""6d5d9acb-8d79-4edf-a68c-cfb2dc35b92a""}",1789083117.45581
