market_uuid,trades,avg_mispricing,abs_mispricing,amr,bubbles,surges,crashes,group_label,treatment,repetition,gamified,hedonic,price_notifications,session_id,RAD,RD,turnover,n_adds,n_cancels,orders_per_trade,cancel_share,intraday_share,interday_share,net_share,churn_ratio,abs_rep_net,hot_potato_share,top2_share,hhi,n_active,tw_quoted_spread,tw_rel_spread,med_rel_spread,tw_depth,tw_two_sided,eff_spread_med,eff_spread_mean,pretrade_rel_spread_med,pretrade_depth_mean,impact_med,impact_mean,share_buy_aggr,n_priced,flow_imbalance
792b99cc-c375-4006-9b7f-6b7ceeb15ffe,63.0,-9.85388888888889,20.766111111111112,0.23865387062782892,0,1,0,20260826/ng1,ng,1,0,0,0,20260826,0.30919270833333334,-0.15396701388888892,0.7,177,91,2.8095238095238093,0.5141242937853108,0.047619047619047616,0.6190476190476191,0.3333333333333333,3.0,42.0,0.5079365079365079,0.4841269841269841,0.1858150667674477,6,16.689317494433894,0.3562439154780993,0.2222222222222222,2.1758721018068794,0.7834149437285758,0.08695652173913043,0.15606504167858934,0.17391304347826086,2.3174603174603177,0.0949367088607595,0.1393178038942062,0.49206349206349204,61,0.66
80f251dc-c278-4363-81ce-f661c1e5cc3d,132.0,3.1146619288119286,3.4529568783068783,0.07360762085137079,0,0,0,20260826/gh1,gh,2,1,1,0,20260826,0.050039698698292494,0.04866659263768644,1.4666666666666666,415,259,3.143939393939394,0.6240963855421687,0.24242424242424243,0.4318181818181818,0.32575757575757575,3.0697674418604652,86.0,0.5151515151515151,0.5984848484848484,0.23381542699724517,6,5.391163827089305,0.1453134184852436,0.06896551724137931,5.195852416520877,0.7810729342660605,0.020842379504993486,0.0557254538636318,0.04168475900998697,3.765151515151515,0.0036357799849907274,0.013109030953246005,0.26515151515151514,114,0.5064093314093314
98308155-5ef4-4781-92b2-15de5ba68a70,209.0,-9.548101943979402,18.547017513095433,0.41866785582758836,0,1,0,20260520_AM/gp1,gp,1,1,0,1,20260520_AM,0.276262571710657,-0.14918909287467821,2.3222222222222224,343,126,1.6411483253588517,0.3673469387755102,0.5311004784688995,0.3253588516746411,0.14354066985645933,6.966666666666667,60.0,0.6507177033492823,0.5167464114832536,0.20725258121380008,6,16.863907859231585,0.2956379085033927,0.205607476635514,2.3021935770780924,0.8860685754349904,0.0870748299319728,0.13196601703830255,0.1741496598639456,2.2535885167464116,0.024128686327077747,0.059302203492018875,0.5119617224880383,188,0.2700581163052559
a05edde7-d925-45e5-bd12-37b4af942736,111.0,50.238571428571426,51.66079365079365,1.6494512663262664,2,0,0,20260520_AM/gh1,gh,1,1,1,0,20260520_AM,0.788449900793651,0.7849776785714285,1.2333333333333334,195,73,1.7567567567567568,0.37435897435897436,0.4774774774774775,0.23423423423423423,0.2882882882882883,3.46875,64.0,0.5945945945945946,0.5495495495495496,0.21374076779482187,6,18.822143804814313,0.17371057619226812,0.1487603305785124,2.1292073399240294,0.9488246789227952,0.06382978723404255,0.09436041436386974,0.1276595744680851,2.1171171171171173,0.020080321285140562,0.04279597206893737,0.4954954954954955,107,0.19534391534391532
a5f35780-eeec-48f3-bd11-2a02633bc450,79.0,-10.102580952380952,12.447361904761904,0.21784460975752643,1,0,0,20260512/ghp1,ghp,1,1,1,1,20260512,0.1905358630952381,-0.15785282738095235,0.8777777777777778,215,123,2.721518987341772,0.5720930232558139,0.16455696202531644,0.43037974683544306,0.4050632911392405,2.46875,64.0,0.4810126582278481,0.5443037974683544,0.2151898734177215,6,6.517372142260275,0.15784550907320996,0.09203259682003456,2.094843185863317,0.909595818100785,0.02885821831869507,0.0724458671961778,0.05771643663739014,2.189873417721519,0.020263557737260404,0.05551160041011839,0.4050632911392405,73,0.47841269841269846
aeea46bb-84ad-409e-b595-5f1ae9d39ed9,207.0,-13.160137884883147,13.285471218216482,0.24262511881271748,0,0,0,20260520_AM/gp1,gp,2,1,0,1,20260520_AM,0.20562715445129914,-0.20562715445129914,2.3,428,175,2.0676328502415457,0.4088785046728972,0.4444444444444444,0.3671497584541063,0.18840579710144928,5.3076923076923075,78.0,0.7053140096618358,0.5193236714975845,0.20692431561996777,6,10.738138357027507,0.23022792405409737,0.125,2.654045449060212,0.992151398312402,0.04529933985886643,0.0781514298127056,0.09059867971773278,2.4444444444444446,0.02352876044953773,0.05864239912660039,0.4782608695652174,202,0.2733553756185335
b0eca25a-c9c1-4b52-a273-a509e63a7229,109.0,20.50163201058201,21.128298677248676,0.9886272493709993,3,0,0,20260826/ghp1,ghp,1,1,1,1,20260826,0.3291921668320106,0.3203380001653439,1.211111111111111,192,78,1.761467889908257,0.40625,0.1743119266055046,0.3853211009174312,0.44036697247706424,2.2708333333333335,96.0,0.3669724770642202,0.42660550458715596,0.17679488258564097,6,6.571778816634935,0.07308553107532478,0.040268456375838924,2.0782560300095527,0.873594401177902,0.01930962499068068,0.026646636573321336,0.03861924998136136,2.055045871559633,0.006600660066006601,0.014327285936093646,0.5321100917431193,92,0.32915343915343914
b86ad8e8-b0f6-4578-8e02-b4a87378a89d,149.0,13.158497354497353,21.93700529100529,0.7087529317904318,1,1,0,20260520_AM/gh1,gh,2,1,1,0,20260520_AM,0.30409259259259264,0.2056015211640211,1.6555555555555554,258,90,1.7315436241610738,0.3488372093023256,0.3691275167785235,0.174496644295302,0.4563758389261745,2.1911764705882355,136.0,0.48322147651006714,0.5771812080536913,0.24393045358317195,6,356.27777595913057,0.673532573469417,0.6311770943796395,2.4019794854436904,0.9432384894484327,0.1973829894313034,0.3524076143558496,0.3947659788626069,2.7315436241610738,0.07417582417582418,0.32127878720606134,0.6912751677852349,146,0.4293121693121693
c06d584f-16fe-42a0-a5b0-281026bd6ca3,258.0,3.4589936293591452,27.39480066523515,1.0503194112809682,1,0,0,20260520_PM/ghp2,ghp,2,1,1,1,20260520_PM,0.42804376039429926,0.05404677545873664,2.8666666666666667,735,332,2.8488372093023258,0.45170068027210886,0.4186046511627907,0.3953488372093023,0.18604651162790697,5.375,96.0,0.6511627906976745,0.6046511627906976,0.2442536506219578,6,6.084726111098349,0.09313860107557058,0.004380995543470144,3.0995191844906773,0.9940505698279136,0.0021742602950031277,0.0274552519121261,0.004348520590006365,3.143410852713178,0.0005356603323233228,0.017777582836696282,0.5465116279069767,258,0.3704055714400542
c790e030-d023-437b-b3f5-54393dc4bea4,145.0,10.484324273396854,15.083042748470168,0.23324065936914176,0,0,0,20260520_PM/ghp1,ghp,1,1,1,1,20260520_PM,0.22590975885393733,0.16381756677182585,1.6111111111111112,474,311,3.268965517241379,0.6561181434599156,0.1310344827586207,0.6275862068965518,0.2413793103448276,4.142857142857143,70.0,0.6206896551724138,0.6482758620689655,0.2566230677764566,6,15.337414905632118,0.1954000457630791,0.06156576342911754,2.820096218983526,0.6549720549214579,0.01716769820218096,0.046000225402669674,0.03433539640436192,3.013793103448276,0.008984753146176097,0.03429436688730817,0.6551724137931034,94,0.5164712826003149
d21a648c-851e-4cfb-8dc1-9849fa4daf59,64.0,-21.81651862026862,24.51165598290598,0.44409105180533753,0,1,0,20260826/ng1,ng,2,0,0,0,20260826,0.3824985929868743,-0.3408831034416972,0.7111111111111111,139,70,2.171875,0.5035971223021583,0.015625,0.578125,0.40625,2.4615384615384617,52.0,0.3125,0.546875,0.20556640625,6,17.620125273535898,0.4932785107766232,0.23255813953488372,2.031211633415299,0.8553384159290768,0.10614525139664804,0.14787486837588137,0.2122905027932961,2.109375,0.05405405405405406,0.4277548699355432,0.1875,62,0.8150793650793651
e2c2318e-0678-474d-bdf2-b31e6e134e04,70.0,14.046081096681096,15.212747763347762,0.2673578278203278,0,0,0,20260826/ng2,ng,1,0,0,0,20260826,0.23769918380230878,0.21947001713564213,0.7777777777777778,169,54,2.414285714285714,0.31952662721893493,0.07142857142857142,0.6,0.32857142857142857,3.0434782608695654,46.0,0.45714285714285713,0.42142857142857143,0.18142857142857144,6,8.651298218197596,0.1370974115395855,0.04878048780487805,2.5457938122781956,0.7986210351919641,0.010510345434156423,0.03058673661527955,0.021020690868312847,2.3,0.006711409395973154,0.024685618897665604,0.42857142857142855,58,0.6546320346320347
