market_uuid,trading_day,n_traders,avg_age,share_female,share_finance_course,share_trading_experience,share_high_education,avg_fin_quiz,sd_fin_quiz,avg_self_assessment,avg_overconfidence,sd_overconfidence,avg_cq_attempts,avg_wealth,sd_wealth,gini,avg_forecast,sd_forecast,share_feedback,share_speculator,share_fundamental,share_other,share_market_maker,repetition,treatment,gamified,hedonic,price_notifications,vol_feedback,vol_fundamental,vol_market_maker,vol_other,vol_speculator,share_vol_market_maker,share_vol_fundamental,share_vol_feedback,share_vol_speculator,share_vol_other,n_trades_market,avg_trade_price,avg_mispricing,avg_abs_mispricing,closing_price,opening_price,max_price,min_price,fundamental_value,price_L1,price_L2,price_next,return,abs_mispricing_ratio,rad,ret_next,fundamental_gap,surge,crash,normalized_mispricing,bubble_period,bubble_start,quoted_spread,rel_quoted_spread,depth_best,pct_two_sided,rv_mid,n_improving_adds,share_improving_adds,volume_shares,eff_spread,rel_eff_spread,realized_spread,rel_realized_spread,price_impact,rel_price_impact,signed_volume,order_flow_imbalance,abs_order_flow_imbalance,n_limit_orders,n_cancels,n_marketable_orders,share_limit_orders,time_to_next_order_s,time_to_same_side_order_s,spread_recovery_s,cancel_to_order,avg_directionality,churn,cum_surge,cum_crash,cum_bubble_period,session_id,group_label
0596faff-8414-4cd3-a91c-e9efce969037,1,6,24.5,0.3333333333333333,0.3333333333333333,0.5,0.8333333333333334,0.5833333333333334,0.34960294939005054,5.333333333333333,-0.05000000000000001,0.3744625778662298,3.0,5000.0,228.52921038676874,0.021655555555555556,,,0.2222222222222222,0.2222222222222222,0.38888888888888884,0.16666666666666666,0.6666666666666666,1,ghp,1,1,1,3.0,0.0,10.0,3.0,0.0,0.625,0.0,0.1875,0.0,0.1875,8.0,5.75,-114.25,114.25,4.0,7.0,8.0,3.0,120,,,6.5,,0.9520833333333333,1.78515625,0.48550781578170077,-1.8125,0,0,-0.9520833333333333,0,0,0.5913163614016985,0.13326559231573942,3.2790978054611797,0.9905553555440074,0.8511818418041157,6.0,0.4,8.0,3.0,0.4584249084249084,1.125,0.1707875457875458,1.875,0.2876373626373626,-2.0,-0.25,0.25,15.0,5.0,8.0,0.6521739130434783,5.499262,7.392179,7.933820000000001,0.3333333333333333,0.6944444444444443,0.3055555555555557,0,0,0,20280904,20280904/ghp1
8bec516a-46ac-4c13-a5a8-c4f2591f7470,1,6,21.333333333333332,0.5,0.8333333333333334,0.6666666666666666,1.0,0.736111111111111,0.17010345435994292,6.5,-0.0861111111111111,0.21970097523342616,2.0,5000.0,0.6324555320336039,5.555555555555556e-05,,,0.25,0.16666666666666666,0.25,0.3333333333333333,0.16666666666666666,1,ng,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.5,1.0,119.0,-1.0,1.0,119.0,119.0,119.0,119.0,120,,,116.0,,0.008333333333333333,0.015625,-0.025533302005165126,-0.015625,0,0,-0.008333333333333333,0,0,13.0,0.12682926829268293,6.0,0.7510458864081302,,0.0,0.0,1.0,,,,,,,-1.0,-1.0,1.0,7.0,3.0,1.0,0.875,7.080236,7.080236,,0.42857142857142855,1.0,0.0,0,0,0,20280904,20280904/ng2
b2edd524-e3eb-4d3a-84b2-e088b02b55d0,1,6,23.5,0.3333333333333333,0.0,0.5,0.6666666666666666,0.7777777777777778,0.22771001702132437,4.666666666666667,-0.3111111111111111,0.34779730154640787,2.1666666666666665,5000.0,1.1726039399559058,0.00011944444444444444,,,0.08333333333333333,0.4166666666666667,0.5,0.0,0.6666666666666666,1,ng,0,0,0,0.0,0.0,11.0,0.0,1.0,0.9166666666666666,0.0,0.0,0.08333333333333333,0.0,6.0,120.58333333333333,0.5833333333333334,0.5833333333333334,120.75,120.0,121.0,120.0,120,,,121.07,,0.004861111111111111,0.009114583333333334,0.0026465981869661093,0.01171875,0,0,0.004861111111111071,0,0,0.3616770329225915,0.0029847716048010306,2.5063284093847362,0.8810887665656956,0.006750638034039582,11.0,0.3548387096774194,6.0,0.125,0.0010351977967218737,-0.25833333333333525,0.0009328601486710922,0.012500000000002842,0.00010233764805078131,2.0,0.3333333333333333,0.3333333333333333,31.0,19.0,6.0,0.8378378378378378,0.7304375000000001,3.591977,1.5584194999999998,0.6129032258064516,0.5833333333333334,0.41666666666666663,0,0,0,20280904,20280904/ng1
e75d2478-5641-45fa-8bf9-15303b4720f3,1,6,22.333333333333332,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.8333333333333334,0.7777777777777778,0.10092167846991641,4.333333333333333,-0.3444444444444445,0.22001683437275296,1.8333333333333333,5000.0,229.91037671231805,0.021282555555555548,,,0.0,0.25,0.5833333333333334,0.16666666666666666,0.5,1,ghp,1,1,1,0.0,0.0,3.0,1.0,4.0,0.375,0.0,0.0,0.5,0.125,4.0,19.21,-100.79,100.79,19.95,18.63,19.95,18.63,120,,,23.2,,0.8399166666666668,1.57484375,0.150923135336392,-1.56328125,0,0,-0.8399166666666666,0,0,2.1234209170998892,0.09131146619578316,2.860343461305357,0.9990725311270863,1.415010452775203,18.0,0.46153846153846156,4.0,0.39250000000000185,0.020696514316989104,-0.16000000000000014,-0.008660451941220377,0.552500000000002,0.029356966258209476,0.0,0.0,0.0,39.0,25.0,4.0,0.9069767441860465,1.992166,1.992166,2.563872,0.6410256410256411,1.0,0.0,0,0,0,20280904,20280904/ghp2
0596faff-8414-4cd3-a91c-e9efce969037,2,6,24.5,0.3333333333333333,0.3333333333333333,0.5,0.8333333333333334,0.5833333333333334,0.34960294939005054,5.333333333333333,-0.05000000000000001,0.3744625778662298,3.0,5000.0,372.84742187656326,0.028533333333333334,,,0.2222222222222222,0.2222222222222222,0.38888888888888884,0.16666666666666666,0.6666666666666666,1,ghp,1,1,1,5.0,0.0,11.0,0.0,0.0,0.6875,0.0,0.3125,0.0,0.0,8.0,5.4375,-106.5625,106.5625,6.5,4.0,6.5,4.0,112,4.0,,6.5,0.625,0.9514508928571429,1.6650390625,0.0,-1.6484375,0,0,-0.9514508928571429,0,0,0.7033191603822693,0.11073167808767781,4.3416310759689205,1.0,0.4283717095078375,6.0,0.3,8.0,0.7857142857142857,0.16097299525870953,-0.875,-0.18016903731189446,1.5,0.341142032570604,8.0,1.0,1.0,20.0,9.0,8.0,0.7142857142857143,0.784251,1.1145535,4.475915,0.45,0.5,0.5,0,0,0,20280904,20280904/ghp1
8bec516a-46ac-4c13-a5a8-c4f2591f7470,2,6,21.333333333333332,0.5,0.8333333333333334,0.6666666666666666,1.0,0.736111111111111,0.17010345435994292,6.5,-0.0861111111111111,0.21970097523342616,2.0,5000.0,55.465304470452594,0.005033333333333333,,,0.25,0.16666666666666666,0.25,0.3333333333333333,0.16666666666666666,1,ng,0,0,0,3.0,2.0,2.0,2.0,3.0,0.16666666666666666,0.16666666666666666,0.25,0.25,0.16666666666666666,6.0,97.66666666666667,-14.333333333333334,17.333333333333332,116.0,115.0,116.0,20.0,112,119.0,,99.0,-0.025210084033613467,0.15476190476190474,0.2708333333333333,-0.1584703409717747,0.0625,0,0,-0.12797619047619044,0,0,9.438265757553628,0.1852513715602216,3.4769206862653483,0.12815443696939327,1.8396353729114916,0.0,0.0,6.0,-56.666666666666664,-3.4303030303030297,-72.6,0.0935064935064935,-61.666666666666664,-3.5238095238095237,-2.0,-0.3333333333333333,0.3333333333333333,7.0,3.0,6.0,0.5384615384615384,3.4263120000000002,13.564246,,0.42857142857142855,0.8666666666666666,0.13333333333333341,0,0,0,20280904,20280904/ng2
b2edd524-e3eb-4d3a-84b2-e088b02b55d0,2,6,23.5,0.3333333333333333,0.0,0.5,0.6666666666666666,0.7777777777777778,0.22771001702132437,4.666666666666667,-0.3111111111111111,0.34779730154640787,2.1666666666666665,5000.0,34.752953831293304,0.003231888888888923,,,0.08333333333333333,0.4166666666666667,0.5,0.0,0.6666666666666666,1,ng,0,0,0,0.0,2.0,11.0,0.0,7.0,0.55,0.1,0.0,0.35,0.0,10.0,121.08600000000001,9.086000000000002,9.086000000000002,121.07,120.9,121.27,120.9,112,120.75,,121.16,0.002650103519668656,0.08112500000000002,0.14196875000000003,0.0007430954393878864,0.1417187499999999,0,0,0.08112500000000011,0,0,0.1051678547834178,0.0008677375170857526,2.631639348512979,0.9826313233046965,0.004045562230345533,12.0,0.6,10.0,0.35399999999999354,0.002919713470070367,0.19300000000000067,0.0015920067864988313,0.16099999999999284,0.001327706683571536,2.0,0.2,0.2,20.0,5.0,10.0,0.6666666666666666,2.2561489999999997,3.893,2.6518610000000002,0.25,0.7166666666666667,0.2833333333333333,0,0,0,20280904,20280904/ng1
e75d2478-5641-45fa-8bf9-15303b4720f3,2,6,22.333333333333332,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.8333333333333334,0.7777777777777778,0.10092167846991641,4.333333333333333,-0.3444444444444445,0.22001683437275296,1.8333333333333333,5000.0,1034.6971012813362,0.0963262222222222,,,0.0,0.25,0.5833333333333334,0.16666666666666666,0.5,1,ghp,1,1,1,0.0,0.0,19.0,5.0,18.0,0.4523809523809524,0.0,0.0,0.42857142857142855,0.11904761904761904,21.0,22.683809523809526,-89.31619047619049,89.31619047619049,23.2,20.0,23.2,20.0,112,19.95,,28.23,0.162907268170426,0.7974659863945579,1.3955654761904763,0.19623296359313347,-1.3875,0,0,-0.7974659863945578,0,0,0.2787971034873209,0.005741775815395861,2.2548663763957633,1.0,1.854777326969263,39.0,0.527027027027027,21.0,0.07999999999999965,0.003621218675695286,-0.4533333333333345,-0.022014080013600838,0.5333333333333341,0.02563529868929612,9.0,0.42857142857142855,0.42857142857142855,74.0,47.0,21.0,0.7789473684210526,0.7524245,2.8958804999999996,2.1536055,0.6351351351351351,0.9696969696969697,0.030303030303030276,0,0,0,20280904,20280904/ghp2
0596faff-8414-4cd3-a91c-e9efce969037,3,6,24.5,0.3333333333333333,0.3333333333333333,0.5,0.8333333333333334,0.5833333333333334,0.34960294939005054,5.333333333333333,-0.05000000000000001,0.3744625778662298,3.0,5180.0,461.50904649854914,0.04258901758901759,0.0,37.603191353926334,0.2222222222222222,0.2222222222222222,0.38888888888888884,0.16666666666666666,0.6666666666666666,1,ghp,1,1,1,3.0,0.0,13.0,0.0,0.0,0.8125,0.0,0.1875,0.0,0.0,8.0,6.875,-97.125,97.125,6.5,7.0,7.0,6.5,104,6.5,4.0,7.25,0.0,0.9338942307692307,1.517578125,0.109199291964992,-1.5234375,0,0,-0.9338942307692307,0,0,0.33755326469297176,0.05154805607601983,4.200739169819122,1.0,0.08821614292023285,2.0,0.09523809523809523,8.0,0.75,0.1147008547008547,0.5625,0.08511396011396011,0.1875,0.02958689458689459,6.0,0.75,0.75,21.0,10.0,8.0,0.7241379310344828,1.462056,6.62449,0.8978455,0.47619047619047616,0.7666666666666666,0.2333333333333334,0,0,0,20280904,20280904/ghp1
8bec516a-46ac-4c13-a5a8-c4f2591f7470,3,6,21.333333333333332,0.5,0.8333333333333334,0.6666666666666666,1.0,0.736111111111111,0.17010345435994292,6.5,-0.0861111111111111,0.21970097523342616,2.0,5180.0,87.23989912878167,0.008622908622908623,0.0,39.191835884530846,0.25,0.16666666666666666,0.25,0.3333333333333333,0.16666666666666666,1,ng,0,0,0,2.0,1.0,2.0,2.0,1.0,0.25,0.125,0.25,0.125,0.25,4.0,103.0,-1.0,4.0,99.0,110.0,110.0,99.0,104,116.0,119.0,100.0,-0.14655172413793105,0.038461538461538464,0.0625,0.010050335853502013,-0.078125,0,0,-0.009615384615384616,0,0,12.65143030341491,0.12332052358905635,4.9239184221654675,0.9599345727233476,0.12773859508883326,1.0,0.1,4.0,6.25,0.059768152408339326,3.0,0.026915588305775222,3.25,0.032852564102564104,0.0,0.0,0.0,10.0,2.0,4.0,0.7142857142857143,2.992242,5.287558000000001,30.109753,0.2,0.8,0.19999999999999996,0,0,0,20280904,20280904/ng2
