market_uuid,trading_day,n_traders,avg_age,share_female,share_finance_course,share_trading_experience,share_high_education,avg_fin_quiz,sd_fin_quiz,avg_self_assessment,avg_overconfidence,sd_overconfidence,avg_cq_attempts,avg_wealth,sd_wealth,gini,avg_forecast,sd_forecast,share_feedback,share_speculator,share_fundamental,share_other,share_market_maker,repetition,treatment,gamified,hedonic,price_notifications,vol_feedback,vol_fundamental,vol_market_maker,vol_other,vol_speculator,share_vol_market_maker,share_vol_fundamental,share_vol_feedback,share_vol_speculator,share_vol_other,n_trades_market,avg_trade_price,avg_mispricing,avg_abs_mispricing,closing_price,opening_price,max_price,min_price,fundamental_value,price_L1,price_L2,price_next,return,abs_mispricing_ratio,rad,ret_next,fundamental_gap,surge,crash,normalized_mispricing,bubble_period,bubble_start,quoted_spread,rel_quoted_spread,depth_best,pct_two_sided,rv_mid,n_improving_adds,share_improving_adds,volume_shares,eff_spread,rel_eff_spread,realized_spread,rel_realized_spread,price_impact,rel_price_impact,signed_volume,order_flow_imbalance,abs_order_flow_imbalance,n_limit_orders,n_cancels,n_marketable_orders,share_limit_orders,time_to_next_order_s,time_to_same_side_order_s,spread_recovery_s,cancel_to_order,avg_directionality,churn,cum_surge,cum_crash,cum_bubble_period,session_id,group_label
569e552c-bdc3-4225-9eac-8a5a85e95d21,1,6,53.666666666666664,0.8333333333333334,0.3333333333333333,0.0,1.0,0.7222222222222222,0.18002057495577392,3.3333333333333335,-0.3888888888888889,0.35988681348240387,1.5,5000.0,85.49853799919623,0.007611111111111111,,,0.0,0.25,0.75,0.0,0.8333333333333334,1,ghp,1,1,1,0.0,0.0,24.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,127.91666666666667,7.916666666666667,35.416666666666664,200.0,100.0,300.0,100.0,120,,,150.38,,0.2951388888888889,0.5533854166666666,-0.2851519425981559,1.25,0,0,0.06597222222222227,0,0,,,,0.0,,0.0,0.0,12.0,,,-295.0,,,,-8.0,-0.6666666666666666,0.6666666666666666,14.0,0.0,12.0,0.5384615384615384,2.229479,3.769754,,0.0,0.7866666666666667,0.21333333333333326,0,0,0,20260910,20260910/ghp3
7b3d258b-4a12-4f9d-af1c-ad1a3fc8344a,1,6,20.0,0.16666666666666666,0.6666666666666666,0.3333333333333333,0.5,0.5555555555555555,0.14593250596181886,4.5,-0.10555555555555556,0.4150858902640468,2.5,5000.0,97.49666660968474,0.009711111111111111,,,0.0,0.08333333333333333,0.5833333333333334,0.3333333333333333,1.0,1,ghp,1,1,1,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,10.666666666666666,-109.33333333333333,109.33333333333333,10.0,10.0,12.0,10.0,120,,,10.0,,0.9111111111111111,1.7083333333333333,0.0,-1.71875,0,0,-0.9111111111111111,0,0,1.4695243670936868,0.11922273512070057,2.7932606643231956,0.9955736236092357,0.28466304143333343,5.0,0.29411764705882354,3.0,1.25,0.11324570273003033,0.16666666666666666,0.11324570273003033,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,17.0,6.0,3.0,0.85,2.581623,5.566687,94.3591555,0.35294117647058826,0.8333333333333333,0.16666666666666674,0,0,0,20260910,20260910/ghp2
a229ad47-38df-424f-9e8c-29015afe999a,1,6,19.5,0.5,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5833333333333334,0.268741924943285,3.5,-0.2333333333333333,0.1456784892227477,3.5,5000.0,205.28687244926306,0.020455555555555557,,,0.0,0.16666666666666666,0.5,0.3333333333333333,0.3333333333333333,1,ghp,1,1,1,0.0,5.0,9.0,0.0,0.0,0.6428571428571429,0.35714285714285715,0.0,0.0,0.0,7.0,10.714285714285714,-109.28571428571429,109.28571428571429,9.0,10.0,12.5,9.0,120,,,12.0,,0.9107142857142858,1.7075892857142858,0.2876820724517808,-1.734375,0,0,-0.9107142857142858,0,0,1.9072628168341341,0.15275635271554397,2.8729328170257427,0.9319545477538593,0.31882383447964263,5.0,0.16129032258064516,7.0,3.5,0.3415464850194242,2.1666666666666665,0.28389122452237775,0.6,0.05765526049704646,1.0,0.14285714285714285,0.14285714285714285,31.0,22.0,7.0,0.8157894736842105,15.751042,24.14504,87.019259,0.7096774193548387,0.65,0.35,0,0,0,20260910,20260910/ghp1
a87c63a5-50c3-45a6-961a-3b4fc571eaed,1,6,19.5,0.5,0.5,0.5,0.3333333333333333,0.7083333333333334,0.08740073734751262,3.8333333333333335,-0.325,0.33512021060442704,2.1666666666666665,5000.0,23.40085468524603,0.002288888888888889,,,0.08333333333333333,0.25,0.5,0.16666666666666666,0.3333333333333333,1,ng,0,0,0,0.0,3.0,2.0,0.0,1.0,0.3333333333333333,0.5,0.0,0.16666666666666666,0.0,3.0,137.66666666666666,17.666666666666668,17.666666666666668,133.0,140.0,140.0,133.0,120,,,134.0,,0.14722222222222223,0.2760416666666667,0.007490671729157405,0.203125,0,0,0.14722222222222214,0,0,8.073837834272224,0.06394117395548446,2.5434312162289685,0.9727448850118849,0.14345193947881624,2.0,0.15384615384615385,3.0,22.0,0.18032786885245902,31.0,0.12295081967213115,7.0,0.05737704918032787,3.0,1.0,1.0,13.0,9.0,3.0,0.8125,1.118237,1.118237,112.756661,0.6923076923076923,1.0,0.0,0,0,0,20260910,20260910/ng2
b4caf6fc-0794-4137-b3c9-b08e0293bd29,1,6,21.333333333333332,0.3333333333333333,0.8333333333333334,0.3333333333333333,0.6666666666666666,0.7361111111111112,0.06273105439242345,4.666666666666667,-0.26944444444444443,0.19419825684841502,1.3333333333333333,5000.0,242.6363534180317,0.024255555555555555,,,0.3333333333333333,0.16666666666666666,0.5,0.0,1.0,1,ng,0,0,0,0.0,0.0,26.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,22.76923076923077,-97.23076923076923,97.23076923076923,35.0,10.0,50.0,1.0,120,,,43.19,,0.8102564102564103,1.5192307692307692,0.2102609254831962,-1.328125,0,0,-0.8102564102564103,0,0,19.664761457914526,0.7182982776605121,2.0008169654417234,0.46203821104080756,1.205620929944045,5.0,0.25,13.0,20.166666666666668,0.8841090282266753,24.384615384615383,0.949794823912471,-2.5,-0.06568579568579569,-3.0,-0.23076923076923078,0.23076923076923078,20.0,4.0,13.0,0.6060606060606061,2.147305,4.928756,9.561717999999999,0.2,0.5611111111111111,0.4388888888888889,0,0,0,20260910,20260910/ng1
569e552c-bdc3-4225-9eac-8a5a85e95d21,2,6,53.666666666666664,0.8333333333333334,0.3333333333333333,0.0,1.0,0.7222222222222222,0.18002057495577392,3.3333333333333335,-0.3888888888888889,0.35988681348240387,1.5,5000.0,139.74058021920487,0.011458444444444446,,,0.0,0.25,0.75,0.0,0.8333333333333334,1,ghp,1,1,1,0.0,1.0,17.0,0.0,0.0,0.9444444444444444,0.05555555555555555,0.0,0.0,0.0,9.0,118.87555555555556,6.875555555555555,21.20888888888889,150.38,105.0,200.0,100.5,112,200.0,,100.0,-0.2481,0.18936507936507938,0.3313888888888889,-0.4079952379617886,0.5996874999999999,0,0,0.06138888888888897,0,0,40.48855728622349,0.3127040104962502,2.941059916605127,0.8227220158215387,0.4250193501642119,2.0,0.16666666666666666,9.0,13.832222222222223,0.10070870557129416,24.276666666666667,0.20245598781496296,-10.444444444444445,-0.10174728224366884,3.0,0.3333333333333333,0.3333333333333333,12.0,1.0,9.0,0.5714285714285714,1.095235,8.79154,3.275085,0.08333333333333333,0.7777777777777778,0.2222222222222222,0,0,0,20260910,20260910/ghp3
7b3d258b-4a12-4f9d-af1c-ad1a3fc8344a,2,6,20.0,0.16666666666666666,0.6666666666666666,0.3333333333333333,0.5,0.5555555555555555,0.14593250596181886,4.5,-0.10555555555555556,0.4150858902640468,2.5,5000.0,269.0213746154754,0.026494444444444445,,,0.0,0.08333333333333333,0.5833333333333334,0.3333333333333333,1.0,1,ghp,1,1,1,0.0,0.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,11.3125,-100.6875,100.6875,10.0,11.5,12.0,10.0,112,10.0,,12.0,0.0,0.8989955357142857,1.5732421875,0.18232155679395445,-1.59375,0,0,-0.8989955357142857,0,0,1.6364363643682098,0.12917678580646394,2.669817300853043,1.0,0.3711439822895157,3.0,0.23076923076923078,8.0,2.0,0.1791818318720627,1.625,0.14545285862084478,0.375,0.033728973251217945,2.0,0.25,0.25,13.0,7.0,8.0,0.6190476190476191,4.8877690000000005,6.246099,48.2580145,0.5384615384615384,0.7833333333333333,0.21666666666666667,0,0,0,20260910,20260910/ghp2
a229ad47-38df-424f-9e8c-29015afe999a,2,6,19.5,0.5,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5833333333333334,0.268741924943285,3.5,-0.2333333333333333,0.1456784892227477,3.5,5000.0,224.8170367209745,0.02267777777777778,,,0.0,0.16666666666666666,0.5,0.3333333333333333,0.3333333333333333,1,ghp,1,1,1,0.0,1.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.5,1.0,12.0,-100.0,100.0,12.0,12.0,12.0,12.0,112,9.0,,15.0,0.33333333333333326,0.8928571428571429,1.5625,0.2231435513142097,-1.5625,0,0,-0.8928571428571429,0,0,3.6145901631303063,0.2915150036059895,2.061968280548097,0.9852744887108945,0.19143585762920443,3.0,0.17647058823529413,1.0,3.0,0.2857142857142857,2.5,0.23809523809523808,0.5,0.047619047619047616,1.0,1.0,1.0,17.0,11.0,1.0,0.9444444444444444,0.456529,5.375999,445.87595,0.6470588235294118,1.0,0.0,0,0,0,20260910,20260910/ghp1
a87c63a5-50c3-45a6-961a-3b4fc571eaed,2,6,19.5,0.5,0.5,0.5,0.3333333333333333,0.7083333333333334,0.08740073734751262,3.8333333333333335,-0.325,0.33512021060442704,2.1666666666666665,5000.0,91.61440934700167,0.009322222222222223,,,0.08333333333333333,0.25,0.5,0.16666666666666666,0.3333333333333333,1,ng,0,0,0,0.0,7.0,18.0,0.0,5.0,0.6,0.23333333333333334,0.0,0.16666666666666666,0.0,15.0,131.4,19.4,19.4,134.0,140.0,140.0,124.0,112,133.0,,144.0,0.007518796992481258,0.1732142857142857,0.303125,0.07197349962508959,0.34375,0,0,0.17321428571428577,0,0,6.951923148860801,0.05186714482179308,2.4428117691385562,1.0,0.15191740067680579,16.0,0.42105263157894735,15.0,9.05,0.06906334692928656,7.341333333333334,0.05505165682884113,1.7086666666666663,0.014011690100445428,5.0,0.3333333333333333,0.3333333333333333,38.0,14.0,15.0,0.7169811320754716,0.985319,2.4396955,2.544418,0.3684210526315789,0.5644444444444444,0.4355555555555556,0,0,0,20260910,20260910/ng2
b4caf6fc-0794-4137-b3c9-b08e0293bd29,2,6,21.333333333333332,0.3333333333333333,0.8333333333333334,0.3333333333333333,0.6666666666666666,0.7361111111111112,0.06273105439242345,4.666666666666667,-0.26944444444444443,0.19419825684841502,1.3333333333333333,5000.0,212.50387394115896,0.02148677777777777,,,0.3333333333333333,0.16666666666666666,0.5,0.0,1.0,1,ng,0,0,0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,41.888,-70.112,70.112,43.19,38.0,50.0,37.0,112,35.0,,30.0,0.23399999999999999,0.626,1.0955,-0.36441160531045425,-1.07515625,0,0,-0.626,0,0,14.665873275395517,0.3808290750146779,2.0229241216569704,1.0,0.7824076399148443,11.0,0.4782608695652174,5.0,20.512,0.3807005794736326,4.612,0.10075922336023528,15.9,0.2799413561133973,1.0,0.2,0.2,23.0,15.0,5.0,0.8214285714285714,2.193966,10.043376,2.892707,0.6521739130434783,0.7333333333333333,0.2666666666666667,0,0,0,20260910,20260910/ng1
